bus_route,bus_route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seats_available
Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0040,Ordinary Non AC Seater 2+3,13:00,06h 30m,19:30,3.3,452.1,52
Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - GRH0088,Ordinary Non AC Seater 2+3,14:00,07h 05m,21:05,3.3,443.3,50
Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0037,Ordinary Non AC Seater 2+3,14:00,06h 20m,20:20,3.3,452.1,52
Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - GRH0089,Ordinary Non AC Seater 2+3,14:30,07h 05m,21:35,3.3,443.3,49
Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0042,Ordinary Non AC Seater 2+3,15:30,06h 30m,22:00,3.3,452.1,52
Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0044,Ordinary Non AC Seater 2+3,19:00,06h 30m,01:30,3.3,452.1,52
Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0046,Ordinary Non AC Seater 2+3,21:00,06h 30m,03:30,3.3,452.1,47
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - STD0374,Ordinary Non AC Seater 2+3,08:30,11h 15m,19:45,3.3,747.0,37
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - BRT0061,Ordinary Non AC Seater 2+3,12:30,11h 20m,23:50,3.3,747.0,52
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - BRT0062,Ordinary Non AC Seater 2+3,13:30,11h 15m,00:45,3.3,747.0,52
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - STD0053,Ordinary Non AC Seater 2+3,14:00,10h 45m,00:45,3.3,774.0,49
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - GND0105,Ordinary Non AC Seater 2+3,14:25,10h 15m,00:40,3.3,716.0,47
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,11h 15m,04:15,3.3,748.0,29
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,17:00,09h 40m,02:40,3.3,716.0,20
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,09h 20m,07:00,4.5,2599.0,21
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,Jagdamba tourism,A/C Seater / Sleeper (2+2),21:30,09h 30m,07:00,2.9,1399.0,27
Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,Travel Express,AC Seater (2+2),23:45,08h 30m,08:15,1.8,1618.1,24
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RSRTC - 194214,Express Non AC Seater 2+3,17:10,04h 20m,21:30,1.0,333.0,42
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),01:35,03h 20m,04:55,4.7,379.0,37
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),01:40,03h 45m,05:25,4.2,399.0,41
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,AdFlixBus,AC Seater (2+2),13:30,05h 30m,19:00,3.9,140.18,44
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:09,02h 45m,04:54,5.0,227.0,31
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,VE A/C Sleeper (2+1),01:45,03h 00m,04:45,3.9,629.0,24
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),01:45,03h 30m,05:15,5.0,379.0,39
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:35,04h 10m,06:45,3.7,280.0,30
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),22:50,03h 25m,02:15,3.1,699.0,24
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:09,02h 45m,04:54,3.5,540.0,30
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gola Bus Service,VE A/C Seater / Sleeper (2+1),02:00,05h 00m,07:00,2.4,249.0,42
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,Bharat Benz A/C Seater (2+2),01:50,04h 20m,06:10,4.5,140.18,41
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),01:55,03h 40m,05:35,5.0,331.0,44
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:00,04h 30m,06:30,3.2,306.0,40
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:00,04h 00m,06:00,5.0,324.0,42
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),02:10,03h 40m,05:50,3.0,419.0,37
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,A/C Sleeper (2+1),02:10,03h 05m,05:15,4.2,616.0,23
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:20,03h 20m,05:40,3.6,399.0,32
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:25,03h 20m,05:45,5.0,379.0,46
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:30,03h 00m,05:30,3.2,324.0,38
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:30,03h 20m,05:50,4.2,399.0,42
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),03:10,03h 10m,06:20,3.5,306.0,32
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Krishna Travels,A/C Seater / Sleeper (2+2),02:30,05h 14m,07:44,3.5,399.0,42
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Rajdhani Tourist Bus Service,A/C Sleeper (2+1),02:45,03h 15m,06:00,3.8,549.0,16
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),02:45,03h 25m,06:10,5.0,569.0,27
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),02:46,03h 29m,06:15,3.2,1000.0,34
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),02:50,03h 00m,05:50,3.9,364.0,23
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,AC Seater (2+2),02:50,04h 10m,07:00,3.8,140.18,42
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),03:00,03h 15m,06:15,3.2,270.0,41
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),03:00,03h 15m,06:15,4.2,379.0,38
